match_id,basho_id,year,month,day,division,match_no,east_wrestler_id,east_wrestler,east_rank,west_wrestler_id,west_wrestler,west_rank,winner_id,winner,east_wins,kimarite,fusen_flag
202509-11-6-34-83,202509,2025,9,11,Makuuchi,6,34,Midorifuji,Maegashira 9 East,83,Tokihayate,Maegashira 13 West,83,Tokihayate,0,yoritaoshi,0
202509-11-7-16-50,202509,2025,9,11,Makuuchi,7,16,Nishikigi,Maegashira 16 West,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,hatakikomi,0
202509-11-8-28-102,202509,2025,9,11,Makuuchi,8,28,Ura,Maegashira 8 East,102,Tomokaze,Maegashira 16 East,102,Tomokaze,0,hatakikomi,0
202509-11-9-55-61,202509,2025,9,11,Makuuchi,9,55,Roga,Maegashira 11 West,61,Oshoma,Maegashira 7 West,61,Oshoma,0,oshidashi,0
202509-12-1-102-112,202509,2025,9,12,Makuuchi,1,102,Tomokaze,Maegashira 16 East,112,Kotoeiho,Juryo 2 East,112,Kotoeiho,0,yorikiri,0
202509-12-10-38-61,202509,2025,9,12,Makuuchi,10,38,Meisei,Maegashira 13 East,61,Oshoma,Maegashira 7 West,61,Oshoma,0,hatakikomi,0
202509-12-11-71-8857,202509,2025,9,12,Makuuchi,11,71,Churanoumi,Maegashira 10 West,8857,Kusano,Maegashira 6 West,71,Churanoumi,1,uwatedashinage,0
202509-12-12-9-11,202509,2025,9,12,Makuuchi,12,9,Daieisho,Maegashira 10 East,11,Ichiyamamoto,Maegashira 5 West,9,Daieisho,1,hikiotoshi,0
202509-12-13-74-8,202509,2025,9,12,Makuuchi,13,74,Atamifuji,Maegashira 3 East,8,Kotoshoho,Maegashira 5 East,74,Atamifuji,1,kotenage,0
202509-12-14-13-41,202509,2025,9,12,Makuuchi,14,13,Wakamotoharu,Maegashira 4 West,41,Oho,Maegashira 2 West,13,Wakamotoharu,1,uwatenage,0
202509-12-15-14-3,202509,2025,9,12,Makuuchi,15,14,Tamawashi,Maegashira 1 East,3,Hakuoho,Maegashira 2 East,14,Tamawashi,1,oshidashi,0
202509-12-16-56-22,202509,2025,9,12,Makuuchi,16,56,Gonoyama,Maegashira 3 West,22,Abi,Maegashira 1 West,56,Gonoyama,1,oshidashi,0
202509-12-17-44-24,202509,2025,9,12,Makuuchi,17,44,Takayasu,Komusubi 1 East,24,Hiradoumi,Maegashira 4 East,44,Takayasu,1,oshitaoshi,0
202509-12-18-12-8853,202509,2025,9,12,Makuuchi,18,12,Wakatakakage,Sekiwake 1 East,8853,Onokatsu,Maegashira 6 East,12,Wakatakakage,1,hatakikomi,0
202509-12-19-20-37,202509,2025,9,12,Makuuchi,19,20,Kotozakura,Ozeki 1 East,37,Takanosho,Maegashira 7 East,37,Takanosho,0,oshidashi,0
202509-12-2-16-83,202509,2025,9,12,Makuuchi,2,16,Nishikigi,Maegashira 16 West,83,Tokihayate,Maegashira 13 West,83,Tokihayate,0,yorikiri,0
202509-12-20-8850-7,202509,2025,9,12,Makuuchi,20,8850,Onosato,Yokozuna 1 East,7,Kirishima,Sekiwake 1 West,8850,Onosato,1,oshidashi,0
202509-12-21-8854-19,202509,2025,9,12,Makuuchi,21,8854,Aonishiki,Komusubi 1 West,19,Hoshoryu,Yokozuna 1 West,8854,Aonishiki,1,kirikaeshi,0
202509-12-3-86-26,202509,2025,9,12,Makuuchi,3,86,Shishi,Maegashira 18 East,26,Mitakeumi,Maegashira 12 West,86,Shishi,1,oshidashi,0
202509-12-4-33-15,202509,2025,9,12,Makuuchi,4,33,Shodai,Maegashira 11 East,15,Ryuden,Maegashira 17 East,15,Ryuden,0,yorikiri,0
202509-12-5-111-55,202509,2025,9,12,Makuuchi,5,111,Hitoshi,Maegashira 17 West,55,Roga,Maegashira 11 West,55,Roga,0,yorikiri,0
202509-12-6-34-164,202509,2025,9,12,Makuuchi,6,34,Midorifuji,Maegashira 9 East,164,Asakoryu,Maegashira 14 West,34,Midorifuji,1,hatakikomi,0
202509-12-7-49-615,202509,2025,9,12,Makuuchi,7,49,Shonannoumi,Maegashira 15 West,615,Fujinokawa,Maegashira 9 West,615,Fujinokawa,0,oshidashi,0
202509-12-8-28-21,202509,2025,9,12,Makuuchi,8,28,Ura,Maegashira 8 East,21,Tobizaru,Maegashira 15 East,28,Ura,1,hatakikomi,0
202509-12-9-35-50,202509,2025,9,12,Makuuchi,9,35,Sadanoumi,Maegashira 14 East,50,Kinbozan,Maegashira 8 West,35,Sadanoumi,1,yorikiri,0
202509-13-1-39-49,202509,2025,9,13,Makuuchi,1,39,Chiyoshoma,Juryo 2 West,49,Shonannoumi,Maegashira 15 West,39,Chiyoshoma,1,shitatenage,0
202509-13-10-55-8857,202509,2025,9,13,Makuuchi,10,55,Roga,Maegashira 11 West,8857,Kusano,Maegashira 6 West,8857,Kusano,0,yoritaoshi,0
202509-13-11-38-11,202509,2025,9,13,Makuuchi,11,38,Meisei,Maegashira 13 East,11,Ichiyamamoto,Maegashira 5 West,38,Meisei,1,hatakikomi,0
202509-13-12-74-56,202509,2025,9,13,Makuuchi,12,74,Atamifuji,Maegashira 3 East,56,Gonoyama,Maegashira 3 West,74,Atamifuji,1,yorikiri,0
202509-13-13-15-41,202509,2025,9,13,Makuuchi,13,15,Ryuden,Maegashira 17 East,41,Oho,Maegashira 2 West,41,Oho,0,hatakikomi,0
202509-13-14-3-8853,202509,2025,9,13,Makuuchi,14,3,Hakuoho,Maegashira 2 East,8853,Onokatsu,Maegashira 6 East,3,Hakuoho,1,yorikiri,0
202509-13-15-8-22,202509,2025,9,13,Makuuchi,15,8,Kotoshoho,Maegashira 5 East,22,Abi,Maegashira 1 West,22,Abi,0,uwatenage,0
202509-13-16-14-24,202509,2025,9,13,Makuuchi,16,14,Tamawashi,Maegashira 1 East,24,Hiradoumi,Maegashira 4 East,24,Hiradoumi,0,yorikiri,0
202509-13-17-37-8854,202509,2025,9,13,Makuuchi,17,37,Takanosho,Maegashira 7 East,8854,Aonishiki,Komusubi 1 West,8854,Aonishiki,0,watashikomi,0
202509-13-18-44-13,202509,2025,9,13,Makuuchi,18,44,Takayasu,Komusubi 1 East,13,Wakamotoharu,Maegashira 4 West,44,Takayasu,1,yorikiri,0
202509-13-19-33-7,202509,2025,9,13,Makuuchi,19,33,Shodai,Maegashira 11 East,7,Kirishima,Sekiwake 1 West,7,Kirishima,0,yorikiri,0
202509-13-2-35-102,202509,2025,9,13,Makuuchi,2,35,Sadanoumi,Maegashira 14 East,102,Tomokaze,Maegashira 16 East,102,Tomokaze,0,hatakikomi,0
202509-13-20-20-19,202509,2025,9,13,Makuuchi,20,20,Kotozakura,Ozeki 1 East,19,Hoshoryu,Yokozuna 1 West,20,Kotozakura,1,yorikiri,0
202509-13-21-8850-12,202509,2025,9,13,Makuuchi,21,8850,Onosato,Yokozuna 1 East,12,Wakatakakage,Sekiwake 1 East,8850,Onosato,1,yorikiri,0
202509-13-3-86-71,202509,2025,9,13,Makuuchi,3,86,Shishi,Maegashira 18 East,71,Churanoumi,Maegashira 10 West,86,Shishi,1,uwatenage,0
202509-13-4-9-164,202509,2025,9,13,Makuuchi,4,9,Daieisho,Maegashira 10 East,164,Asakoryu,Maegashira 14 West,164,Asakoryu,0,oshidashi,0
202509-13-5-111-615,202509,2025,9,13,Makuuchi,5,111,Hitoshi,Maegashira 17 West,615,Fujinokawa,Maegashira 9 West,111,Hitoshi,1,tsukidashi,0
202509-13-6-34-16,202509,2025,9,13,Makuuchi,6,34,Midorifuji,Maegashira 9 East,16,Nishikigi,Maegashira 16 West,34,Midorifuji,1,yorikiri,0
202509-13-7-21-50,202509,2025,9,13,Makuuchi,7,21,Tobizaru,Maegashira 15 East,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,hatakikomi,0
202509-13-8-28-83,202509,2025,9,13,Makuuchi,8,28,Ura,Maegashira 8 East,83,Tokihayate,Maegashira 13 West,28,Ura,1,oshidashi,0
202509-13-9-26-61,202509,2025,9,13,Makuuchi,9,26,Mitakeumi,Maegashira 12 West,61,Oshoma,Maegashira 7 West,26,Mitakeumi,1,yorikiri,0
202509-14-1-111-49,202509,2025,9,14,Makuuchi,1,111,Hitoshi,Maegashira 17 West,49,Shonannoumi,Maegashira 15 West,49,Shonannoumi,0,oshidashi,0
202509-14-10-33-61,202509,2025,9,14,Makuuchi,10,33,Shodai,Maegashira 11 East,61,Oshoma,Maegashira 7 West,61,Oshoma,0,oshidashi,0
202509-14-11-74-38,202509,2025,9,14,Makuuchi,11,74,Atamifuji,Maegashira 3 East,38,Meisei,Maegashira 13 East,38,Meisei,0,hatakikomi,0
202509-14-12-615-56,202509,2025,9,14,Makuuchi,12,615,Fujinokawa,Maegashira 9 West,56,Gonoyama,Maegashira 3 West,615,Fujinokawa,1,yoritaoshi,0
202509-14-13-3-13,202509,2025,9,14,Makuuchi,13,3,Hakuoho,Maegashira 2 East,13,Wakamotoharu,Maegashira 4 West,13,Wakamotoharu,0,yorikiri,0
202509-14-14-8857-41,202509,2025,9,14,Makuuchi,14,8857,Kusano,Maegashira 6 West,41,Oho,Maegashira 2 West,41,Oho,0,oshidashi,0
202509-14-15-14-8853,202509,2025,9,14,Makuuchi,15,14,Tamawashi,Maegashira 1 East,8853,Onokatsu,Maegashira 6 East,8853,Onokatsu,0,yorikiri,0
202509-14-16-11-22,202509,2025,9,14,Makuuchi,16,11,Ichiyamamoto,Maegashira 5 West,22,Abi,Maegashira 1 West,11,Ichiyamamoto,1,oshidashi,0
202509-14-17-44-8,202509,2025,9,14,Makuuchi,17,44,Takayasu,Komusubi 1 East,8,Kotoshoho,Maegashira 5 East,44,Takayasu,1,tsukidashi,0
202509-14-18-24-8854,202509,2025,9,14,Makuuchi,18,24,Hiradoumi,Maegashira 4 East,8854,Aonishiki,Komusubi 1 West,8854,Aonishiki,0,hatakikomi,0
202509-14-19-37-7,202509,2025,9,14,Makuuchi,19,37,Takanosho,Maegashira 7 East,7,Kirishima,Sekiwake 1 West,37,Takanosho,1,tsukidashi,0
202509-14-2-40-164,202509,2025,9,14,Makuuchi,2,40,Nishikifuji,Juryo 3 West,164,Asakoryu,Maegashira 14 West,40,Nishikifuji,1,oshidashi,0
202509-14-20-8850-20,202509,2025,9,14,Makuuchi,20,8850,Onosato,Yokozuna 1 East,20,Kotozakura,Ozeki 1 East,8850,Onosato,1,fusen,1
202509-14-21-12-19,202509,2025,9,14,Makuuchi,21,12,Wakatakakage,Sekiwake 1 East,19,Hoshoryu,Yokozuna 1 West,19,Hoshoryu,0,hatakikomi,0
202509-14-3-21-26,202509,2025,9,14,Makuuchi,3,21,Tobizaru,Maegashira 15 East,26,Mitakeumi,Maegashira 12 West,21,Tobizaru,1,yorikiri,0
202509-14-4-16-55,202509,2025,9,14,Makuuchi,4,16,Nishikigi,Maegashira 16 West,55,Roga,Maegashira 11 West,16,Nishikigi,1,hikiotoshi,0
202509-14-5-9-86,202509,2025,9,14,Makuuchi,5,9,Daieisho,Maegashira 10 East,86,Shishi,Maegashira 18 East,86,Shishi,0,hatakikomi,0
202509-14-6-35-71,202509,2025,9,14,Makuuchi,6,35,Sadanoumi,Maegashira 14 East,71,Churanoumi,Maegashira 10 West,35,Sadanoumi,1,tsukiotoshi,0
202509-14-7-34-102,202509,2025,9,14,Makuuchi,7,34,Midorifuji,Maegashira 9 East,102,Tomokaze,Maegashira 16 East,102,Tomokaze,0,hatakikomi,0
202509-14-8-28-15,202509,2025,9,14,Makuuchi,8,28,Ura,Maegashira 8 East,15,Ryuden,Maegashira 17 East,28,Ura,1,oshidashi,0
202509-14-9-83-50,202509,2025,9,14,Makuuchi,9,83,Tokihayate,Maegashira 13 West,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,tsukidashi,0
202509-15-1-21-164,202509,2025,9,15,Makuuchi,1,21,Tobizaru,Maegashira 15 East,164,Asakoryu,Maegashira 14 West,21,Tobizaru,1,oshidashi,0
202509-15-10-24-50,202509,2025,9,15,Makuuchi,10,24,Hiradoumi,Maegashira 4 East,50,Kinbozan,Maegashira 8 West,24,Hiradoumi,1,okuridashi,0
202509-15-11-9-56,202509,2025,9,15,Makuuchi,11,9,Daieisho,Maegashira 10 East,56,Gonoyama,Maegashira 3 West,9,Daieisho,1,hatakikomi,0
202509-15-12-74-11,202509,2025,9,15,Makuuchi,12,74,Atamifuji,Maegashira 3 East,11,Ichiyamamoto,Maegashira 5 West,74,Atamifuji,1,yorikiri,0
202509-15-13-61-41,202509,2025,9,15,Makuuchi,13,61,Oshoma,Maegashira 7 West,41,Oho,Maegashira 2 West,41,Oho,0,tsukiotoshi,0
202509-15-14-3-28,202509,2025,9,15,Makuuchi,14,3,Hakuoho,Maegashira 2 East,28,Ura,Maegashira 8 East,3,Hakuoho,1,oshitaoshi,0
202509-15-15-8853-22,202509,2025,9,15,Makuuchi,15,8853,Onokatsu,Maegashira 6 East,22,Abi,Maegashira 1 West,8853,Onokatsu,1,yorikiri,0
202509-15-16-14-8,202509,2025,9,15,Makuuchi,16,14,Tamawashi,Maegashira 1 East,8,Kotoshoho,Maegashira 5 East,14,Tamawashi,1,oshidashi,0
202509-15-17-13-8854,202509,2025,9,15,Makuuchi,17,13,Wakamotoharu,Maegashira 4 West,8854,Aonishiki,Komusubi 1 West,13,Wakamotoharu,1,yorikiri,0
202509-15-18-44-7,202509,2025,9,15,Makuuchi,18,44,Takayasu,Komusubi 1 East,7,Kirishima,Sekiwake 1 West,44,Takayasu,1,tsukiotoshi,0
202509-15-19-12-37,202509,2025,9,15,Makuuchi,19,12,Wakatakakage,Sekiwake 1 East,37,Takanosho,Maegashira 7 East,37,Takanosho,0,oshidashi,0
202509-15-2-38-111,202509,2025,9,15,Makuuchi,2,38,Meisei,Maegashira 13 East,111,Hitoshi,Maegashira 17 West,111,Hitoshi,0,hatakikomi,0
202509-15-20-8850-19,202509,2025,9,15,Makuuchi,20,8850,Onosato,Yokozuna 1 East,19,Hoshoryu,Yokozuna 1 West,19,Hoshoryu,0,oshidashi,0
202509-15-3-16-26,202509,2025,9,15,Makuuchi,3,16,Nishikigi,Maegashira 16 West,26,Mitakeumi,Maegashira 12 West,26,Mitakeumi,0,yorikiri,0
202509-15-4-15-55,202509,2025,9,15,Makuuchi,4,15,Ryuden,Maegashira 17 East,55,Roga,Maegashira 11 West,55,Roga,0,yorikiri,0
202509-15-5-33-86,202509,2025,9,15,Makuuchi,5,33,Shodai,Maegashira 11 East,86,Shishi,Maegashira 18 East,33,Shodai,1,kotenage,0
202509-15-6-102-71,202509,2025,9,15,Makuuchi,6,102,Tomokaze,Maegashira 16 East,71,Churanoumi,Maegashira 10 West,71,Churanoumi,0,oshidashi,0
202509-15-7-83-615,202509,2025,9,15,Makuuchi,7,83,Tokihayate,Maegashira 13 West,615,Fujinokawa,Maegashira 9 West,83,Tokihayate,1,shitatenage,0
202509-15-8-34-35,202509,2025,9,15,Makuuchi,8,34,Midorifuji,Maegashira 9 East,35,Sadanoumi,Maegashira 14 East,34,Midorifuji,1,yorikiri,0
202509-15-9-49-8857,202509,2025,9,15,Makuuchi,9,49,Shonannoumi,Maegashira 15 West,8857,Kusano,Maegashira 6 West,8857,Kusano,0,yorikiri,0
202509-2-1-95-111,202509,2025,9,2,Makuuchi,1,95,Oshoumi,Juryo 1 West,111,Hitoshi,Maegashira 17 West,95,Oshoumi,1,kotenage,0
202509-2-10-28-34,202509,2025,9,2,Makuuchi,10,28,Ura,Maegashira 8 East,34,Midorifuji,Maegashira 9 East,28,Ura,1,yoritaoshi,0
202509-2-11-50-61,202509,2025,9,2,Makuuchi,11,50,Kinbozan,Maegashira 8 West,61,Oshoma,Maegashira 7 West,61,Oshoma,0,uwatenage,0
202509-2-12-8853-37,202509,2025,9,2,Makuuchi,12,8853,Onokatsu,Maegashira 6 East,37,Takanosho,Maegashira 7 East,8853,Onokatsu,1,oshidashi,0
202509-2-13-8857-11,202509,2025,9,2,Makuuchi,13,8857,Kusano,Maegashira 6 West,11,Ichiyamamoto,Maegashira 5 West,11,Ichiyamamoto,0,oshidashi,0
202509-2-14-24-8,202509,2025,9,2,Makuuchi,14,24,Hiradoumi,Maegashira 4 East,8,Kotoshoho,Maegashira 5 East,8,Kotoshoho,0,tsukiotoshi,0
202509-2-15-13-56,202509,2025,9,2,Makuuchi,15,13,Wakamotoharu,Maegashira 4 West,56,Gonoyama,Maegashira 3 West,13,Wakamotoharu,1,oshidashi,0
202509-2-16-74-8854,202509,2025,9,2,Makuuchi,16,74,Atamifuji,Maegashira 3 East,8854,Aonishiki,Komusubi 1 West,8854,Aonishiki,0,yorikiri,0
202509-2-17-12-41,202509,2025,9,2,Makuuchi,17,12,Wakatakakage,Sekiwake 1 East,41,Oho,Maegashira 2 West,12,Wakatakakage,1,yorikiri,0
202509-2-18-22-7,202509,2025,9,2,Makuuchi,18,22,Abi,Maegashira 1 West,7,Kirishima,Sekiwake 1 West,7,Kirishima,0,sukuinage,0
202509-2-19-20-3,202509,2025,9,2,Makuuchi,19,20,Kotozakura,Ozeki 1 East,3,Hakuoho,Maegashira 2 East,20,Kotozakura,1,tsukiotoshi,0
202509-2-2-102-86,202509,2025,9,2,Makuuchi,2,102,Tomokaze,Maegashira 16 East,86,Shishi,Maegashira 18 East,86,Shishi,0,oshidashi,0
202509-2-20-8850-14,202509,2025,9,2,Makuuchi,20,8850,Onosato,Yokozuna 1 East,14,Tamawashi,Maegashira 1 East,8850,Onosato,1,tsukiotoshi,0
202509-2-21-44-19,202509,2025,9,2,Makuuchi,21,44,Takayasu,Komusubi 1 East,19,Hoshoryu,Yokozuna 1 West,19,Hoshoryu,0,yorikiri,0
202509-2-3-15-16,202509,2025,9,2,Makuuchi,3,15,Ryuden,Maegashira 17 East,16,Nishikigi,Maegashira 16 West,15,Ryuden,1,yorikiri,0
202509-2-4-35-21,202509,2025,9,2,Makuuchi,4,35,Sadanoumi,Maegashira 14 East,21,Tobizaru,Maegashira 15 East,21,Tobizaru,0,hikiotoshi,0
202509-2-5-49-164,202509,2025,9,2,Makuuchi,5,49,Shonannoumi,Maegashira 15 West,164,Asakoryu,Maegashira 14 West,164,Asakoryu,0,oshidashi,0
202509-2-6-83-26,202509,2025,9,2,Makuuchi,6,83,Tokihayate,Maegashira 13 West,26,Mitakeumi,Maegashira 12 West,83,Tokihayate,1,yorikiri,0
202509-2-7-38-55,202509,2025,9,2,Makuuchi,7,38,Meisei,Maegashira 13 East,55,Roga,Maegashira 11 West,55,Roga,0,uwatenage,0
202509-2-8-9-33,202509,2025,9,2,Makuuchi,8,9,Daieisho,Maegashira 10 East,33,Shodai,Maegashira 11 East,33,Shodai,0,okuridashi,0
202509-2-9-71-615,202509,2025,9,2,Makuuchi,9,71,Churanoumi,Maegashira 10 West,615,Fujinokawa,Maegashira 9 West,71,Churanoumi,1,yorikiri,0
202509-3-1-86-111,202509,2025,9,3,Makuuchi,1,86,Shishi,Maegashira 18 East,111,Hitoshi,Maegashira 17 West,86,Shishi,1,yorikiri,0
202509-3-10-28-615,202509,2025,9,3,Makuuchi,10,28,Ura,Maegashira 8 East,615,Fujinokawa,Maegashira 9 West,28,Ura,1,oshidashi,0
202509-3-11-34-61,202509,2025,9,3,Makuuchi,11,34,Midorifuji,Maegashira 9 East,61,Oshoma,Maegashira 7 West,61,Oshoma,0,oshidashi,0
202509-3-12-8853-8857,202509,2025,9,3,Makuuchi,12,8853,Onokatsu,Maegashira 6 East,8857,Kusano,Maegashira 6 West,8857,Kusano,0,yorikiri,0
202509-3-13-37-11,202509,2025,9,3,Makuuchi,13,37,Takanosho,Maegashira 7 East,11,Ichiyamamoto,Maegashira 5 West,37,Takanosho,1,yorikiri,0
202509-3-14-24-13,202509,2025,9,3,Makuuchi,14,24,Hiradoumi,Maegashira 4 East,13,Wakamotoharu,Maegashira 4 West,24,Hiradoumi,1,oshidashi,0
202509-3-15-8-56,202509,2025,9,3,Makuuchi,15,8,Kotoshoho,Maegashira 5 East,56,Gonoyama,Maegashira 3 West,8,Kotoshoho,1,oshidashi,0
202509-3-16-44-41,202509,2025,9,3,Makuuchi,16,44,Takayasu,Komusubi 1 East,41,Oho,Maegashira 2 West,41,Oho,0,tsukiotoshi,0
202509-3-17-74-7,202509,2025,9,3,Makuuchi,17,74,Atamifuji,Maegashira 3 East,7,Kirishima,Sekiwake 1 West,7,Kirishima,0,yorikiri,0
202509-3-18-12-14,202509,2025,9,3,Makuuchi,18,12,Wakatakakage,Sekiwake 1 East,14,Tamawashi,Maegashira 1 East,14,Tamawashi,0,oshidashi,0
202509-3-19-20-8854,202509,2025,9,3,Makuuchi,19,20,Kotozakura,Ozeki 1 East,8854,Aonishiki,Komusubi 1 West,8854,Aonishiki,0,oshidashi,0
202509-3-2-15-112,202509,2025,9,3,Makuuchi,2,15,Ryuden,Maegashira 17 East,112,Kotoeiho,Juryo 2 East,15,Ryuden,1,yorikiri,0
202509-3-20-3-19,202509,2025,9,3,Makuuchi,20,3,Hakuoho,Maegashira 2 East,19,Hoshoryu,Yokozuna 1 West,19,Hoshoryu,0,uwatenage,0
202509-3-21-8850-22,202509,2025,9,3,Makuuchi,21,8850,Onosato,Yokozuna 1 East,22,Abi,Maegashira 1 West,8850,Onosato,1,oshitaoshi,0
202509-3-3-16-49,202509,2025,9,3,Makuuchi,3,16,Nishikigi,Maegashira 16 West,49,Shonannoumi,Maegashira 15 West,49,Shonannoumi,0,uwatenage,0
202509-3-4-21-102,202509,2025,9,3,Makuuchi,4,21,Tobizaru,Maegashira 15 East,102,Tomokaze,Maegashira 16 East,102,Tomokaze,0,oshidashi,0
202509-3-5-164-83,202509,2025,9,3,Makuuchi,5,164,Asakoryu,Maegashira 14 West,83,Tokihayate,Maegashira 13 West,83,Tokihayate,0,tsukiotoshi,0
202509-3-6-38-35,202509,2025,9,3,Makuuchi,6,38,Meisei,Maegashira 13 East,35,Sadanoumi,Maegashira 14 East,35,Sadanoumi,0,oshidashi,0
202509-3-7-33-26,202509,2025,9,3,Makuuchi,7,33,Shodai,Maegashira 11 East,26,Mitakeumi,Maegashira 12 West,26,Mitakeumi,0,yorikiri,0
202509-3-8-55-71,202509,2025,9,3,Makuuchi,8,55,Roga,Maegashira 11 West,71,Churanoumi,Maegashira 10 West,71,Churanoumi,0,yorikiri,0
202509-3-9-9-50,202509,2025,9,3,Makuuchi,9,9,Daieisho,Maegashira 10 East,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,uwatenage,0
202509-4-1-102-111,202509,2025,9,4,Makuuchi,1,102,Tomokaze,Maegashira 16 East,111,Hitoshi,Maegashira 17 West,102,Tomokaze,1,hatakikomi,0
202509-4-10-615-50,202509,2025,9,4,Makuuchi,10,615,Fujinokawa,Maegashira 9 West,50,Kinbozan,Maegashira 8 West,615,Fujinokawa,1,tsukitaoshi,0
202509-4-11-37-28,202509,2025,9,4,Makuuchi,11,37,Takanosho,Maegashira 7 East,28,Ura,Maegashira 8 East,37,Takanosho,1,oshidashi,0
202509-4-12-61-8857,202509,2025,9,4,Makuuchi,12,61,Oshoma,Maegashira 7 West,8857,Kusano,Maegashira 6 West,8857,Kusano,0,oshidashi,0
202509-4-13-8-8853,202509,2025,9,4,Makuuchi,13,8,Kotoshoho,Maegashira 5 East,8853,Onokatsu,Maegashira 6 East,8853,Onokatsu,0,yorikiri,0
202509-4-14-11-13,202509,2025,9,4,Makuuchi,14,11,Ichiyamamoto,Maegashira 5 West,13,Wakamotoharu,Maegashira 4 West,13,Wakamotoharu,0,tsukiotoshi,0
202509-4-15-74-24,202509,2025,9,4,Makuuchi,15,74,Atamifuji,Maegashira 3 East,24,Hiradoumi,Maegashira 4 East,24,Hiradoumi,0,yorikiri,0
202509-4-16-41-8854,202509,2025,9,4,Makuuchi,16,41,Oho,Maegashira 2 West,8854,Aonishiki,Komusubi 1 West,41,Oho,1,kotenage,0
202509-4-17-12-44,202509,2025,9,4,Makuuchi,17,12,Wakatakakage,Sekiwake 1 East,44,Takayasu,Komusubi 1 East,12,Wakatakakage,1,yorikiri,0
202509-4-18-56-7,202509,2025,9,4,Makuuchi,18,56,Gonoyama,Maegashira 3 West,7,Kirishima,Sekiwake 1 West,7,Kirishima,0,uwatedashinage,0
202509-4-19-20-14,202509,2025,9,4,Makuuchi,19,20,Kotozakura,Ozeki 1 East,14,Tamawashi,Maegashira 1 East,20,Kotozakura,1,tsukiotoshi,0
202509-4-2-39-16,202509,2025,9,4,Makuuchi,2,39,Chiyoshoma,Juryo 2 West,16,Nishikigi,Maegashira 16 West,39,Chiyoshoma,1,yorikiri,0
202509-4-20-8850-3,202509,2025,9,4,Makuuchi,20,8850,Onosato,Yokozuna 1 East,3,Hakuoho,Maegashira 2 East,3,Hakuoho,0,tsukiotoshi,0
202509-4-21-22-19,202509,2025,9,4,Makuuchi,21,22,Abi,Maegashira 1 West,19,Hoshoryu,Yokozuna 1 West,19,Hoshoryu,0,oshidashi,0
202509-4-3-21-15,202509,2025,9,4,Makuuchi,3,21,Tobizaru,Maegashira 15 East,15,Ryuden,Maegashira 17 East,21,Tobizaru,1,yorikiri,0
202509-4-4-86-49,202509,2025,9,4,Makuuchi,4,86,Shishi,Maegashira 18 East,49,Shonannoumi,Maegashira 15 West,49,Shonannoumi,0,yorikiri,0
202509-4-5-38-164,202509,2025,9,4,Makuuchi,5,38,Meisei,Maegashira 13 East,164,Asakoryu,Maegashira 14 West,38,Meisei,1,yoritaoshi,0
202509-4-6-35-83,202509,2025,9,4,Makuuchi,6,35,Sadanoumi,Maegashira 14 East,83,Tokihayate,Maegashira 13 West,35,Sadanoumi,1,yoritaoshi,0
202509-4-7-33-55,202509,2025,9,4,Makuuchi,7,33,Shodai,Maegashira 11 East,55,Roga,Maegashira 11 West,33,Shodai,1,uwatenage,0
202509-4-8-26-71,202509,2025,9,4,Makuuchi,8,26,Mitakeumi,Maegashira 12 West,71,Churanoumi,Maegashira 10 West,71,Churanoumi,0,yorikiri,0
202509-4-9-34-9,202509,2025,9,4,Makuuchi,9,34,Midorifuji,Maegashira 9 East,9,Daieisho,Maegashira 10 East,34,Midorifuji,1,yorikiri,0
202509-5-1-111-16,202509,2025,9,5,Makuuchi,1,111,Hitoshi,Maegashira 17 West,16,Nishikigi,Maegashira 16 West,111,Hitoshi,1,oshidashi,0
202509-5-10-33-50,202509,2025,9,5,Makuuchi,10,33,Shodai,Maegashira 11 East,50,Kinbozan,Maegashira 8 West,33,Shodai,1,yoritaoshi,0
202509-5-11-37-61,202509,2025,9,5,Makuuchi,11,37,Takanosho,Maegashira 7 East,61,Oshoma,Maegashira 7 West,37,Takanosho,1,yorikiri,0
202509-5-12-28-8857,202509,2025,9,5,Makuuchi,12,28,Ura,Maegashira 8 East,8857,Kusano,Maegashira 6 West,28,Ura,1,hikiotoshi,0
202509-5-13-8-11,202509,2025,9,5,Makuuchi,13,8,Kotoshoho,Maegashira 5 East,11,Ichiyamamoto,Maegashira 5 West,11,Ichiyamamoto,0,yorikiri,0
202509-5-14-8853-13,202509,2025,9,5,Makuuchi,14,8853,Onokatsu,Maegashira 6 East,13,Wakamotoharu,Maegashira 4 West,13,Wakamotoharu,0,yorikiri,0
202509-5-15-3-24,202509,2025,9,5,Makuuchi,15,3,Hakuoho,Maegashira 2 East,24,Hiradoumi,Maegashira 4 East,24,Hiradoumi,0,tsukidashi,0
202509-5-16-44-14,202509,2025,9,5,Makuuchi,16,44,Takayasu,Komusubi 1 East,14,Tamawashi,Maegashira 1 East,14,Tamawashi,0,oshidashi,0
202509-5-17-8854-7,202509,2025,9,5,Makuuchi,17,8854,Aonishiki,Komusubi 1 West,7,Kirishima,Sekiwake 1 West,8854,Aonishiki,1,okuridashi,0
